,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address
153,mv-p6Oj8J1ggDSrMgmEEHA,sofitel-strasbourg,Sofitel,https://s3-media2.fl.yelpcdn.com/bphoto/Bmey5ufSXJwo5S24lb3q3A/o.jpg,False,https://www.yelp.com/biz/sofitel-strasbourg?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,16,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.0,,[],€€€,,+33388154900,+33 3 88 15 49 00,363.4174137026089,48.58518,7.74616,4 place Saint-Pierre le Jeune,,,Strasbourg,67000,FR,67,"['4 place Saint-Pierre le Jeune', '67000 Strasbourg', 'France']"
154,QNRpx7SoGTLxEXri_5MhYA,hôtel-le-kléber-strasbourg,Hôtel le Kléber,https://s3-media3.fl.yelpcdn.com/bphoto/IgRHaJtvEm1XVSfuZM__7g/o.jpg,False,https://www.yelp.com/biz/h%C3%B4tel-le-kl%C3%A9ber-strasbourg?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,19,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.5,,[],€€,,+33388320953,+33 3 88 32 09 53,291.2478669430213,48.583823,7.745053,29 place Kléber,,,Strasbourg,67000,FR,67,"['29 place Kléber', '67000 Strasbourg', 'France']"
155,yLllN-rvBV3Bh75wis1QgA,mercure-strasbourg-centre-petite-france-strasbourg,Mercure Strasbourg Centre Petite France,https://s3-media4.fl.yelpcdn.com/bphoto/s70cU9qhidazmH2ZdgG7Jw/o.jpg,False,https://www.yelp.com/biz/mercure-strasbourg-centre-petite-france-strasbourg?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.5,,[],€€,,+33388328080,+33 3 88 32 80 80,814.6026266335065,48.5835996511053,7.7377618620901,3 rue du Maire Kruss,,,Strasbourg,67000,FR,67,"['3 rue du Maire Kruss', '67000 Strasbourg', 'France']"
156,E8I6i03Yf8jouV61XjbHEw,le-régent-contades-strasbourg-3,Le Régent Contades,https://s3-media3.fl.yelpcdn.com/bphoto/wIKdmzrUIUwgJYUoqTc_tQ/o.jpg,False,https://www.yelp.com/biz/le-r%C3%A9gent-contades-strasbourg-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,13,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.0,,[],€€€,,+33388150505,+33 3 88 15 05 05,737.9204592841743,48.58617,7.75758,8 Avenue Liberté,,,Strasbourg,67000,FR,67,"['8 Avenue Liberté', '67000 Strasbourg', 'France']"
157,wEee09Lr9hSBEnGbalQ2Zw,hilton-strasbourg-strasbourg-3,Hilton Strasbourg,https://s3-media3.fl.yelpcdn.com/bphoto/uWUzvl3N6zNl-p7tFN9UKQ/o.jpg,False,https://www.yelp.com/biz/hilton-strasbourg-strasbourg-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,27,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.0,,[],€€€,,+33388371010,+33 3 88 37 10 10,1598.7673623337153,48.596753,7.754964,1 avenue Herrenschmidt,,,Strasbourg,67000,FR,67,"['1 avenue Herrenschmidt', '67000 Strasbourg', 'France']"
158,mbjE_dPKn1RngGC1lY38fQ,hôtel-okko-strasbourg,Hôtel Okko,https://s3-media2.fl.yelpcdn.com/bphoto/gxY__8o6bs80x5Y9M5Sfqg/o.jpg,False,https://www.yelp.com/biz/h%C3%B4tel-okko-strasbourg?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,2,"[{'alias': 'hotels', 'title': 'Hotels'}]",5.0,,[],,,+33388398080,+33 3 88 39 80 80,1576.7843690637342,48.574114,7.765539,46 rue du Bassin d'Austerlitz,,,Strasbourg,67100,FR,67,"[""46 rue du Bassin d'Austerlitz"", '67100 Strasbourg', 'France']"
159,LAZ3MPTugh3GlTAVpN9uKw,hôtel-les-haras-strasbourg-2,Hôtel les Haras,https://s3-media4.fl.yelpcdn.com/bphoto/rqnt6lRaL1-Hitm7FME_wQ/o.jpg,False,https://www.yelp.com/biz/h%C3%B4tel-les-haras-strasbourg-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,1,"[{'alias': 'hotels', 'title': 'Hotels'}]",5.0,,[],,,+33390205000,+33 3 90 20 50 00,740.1982165798667,48.577606,7.742828,23 rue des Glacières,,,Strasbourg,67000,FR,67,"['23 rue des Glacières', '67000 Strasbourg', 'France']"
160,49v4HRdwer1KvSYV6FISBg,le-colmar-strasbourg,Le Colmar,https://s3-media1.fl.yelpcdn.com/bphoto/9Oa9yMgzzt0aFs-Iv6vggg/o.jpg,False,https://www.yelp.com/biz/le-colmar-strasbourg?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.0,,[],€,,+33388321689,+33 3 88 32 16 89,785.7996754322198,48.58345,7.73822,1 rue du Maire Kuss,,,Strasbourg,67000,FR,67,"['1 rue du Maire Kuss', '67000 Strasbourg', 'France']"
161,B0eo1IydCPz84tVwIB2DYw,ibis-budget-strasbourg-2,Ibis Budget,https://s3-media2.fl.yelpcdn.com/bphoto/f74MajEpE-zfDGnC4kZ7lw/o.jpg,False,https://www.yelp.com/biz/ibis-budget-strasbourg-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,1,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.0,,[],€€,,+33892680355,+33 892 68 03 55,931.7228233886159,48.5850792,7.7365799,13 place de la Gare,,,Strasbourg,67000,FR,67,"['13 place de la Gare', '67000 Strasbourg', 'France']"
162,zux0YV28nT1zHQps3zsruw,hôtel-graffalgar-strasbourg-2,Hôtel Graffalgar,https://s3-media3.fl.yelpcdn.com/bphoto/BnjTm5iMbVtGvjho4MoY_g/o.jpg,False,https://www.yelp.com/biz/h%C3%B4tel-graffalgar-strasbourg-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,2,"[{'alias': 'hotels', 'title': 'Hotels'}]",5.0,,[],€€,,+33388249840,+33 3 88 24 98 40,963.0070018583605,48.5833645051162,7.73571677361065,17 rue Déserte,,,Strasbourg,67000,FR,67,"['17 rue Déserte', '67000 Strasbourg', 'France']"
163,_Cwqusj9Zat-QWvEOGmmQg,hôtel-d-strasbourg,Hôtel D,https://s3-media3.fl.yelpcdn.com/bphoto/pKni3WErNcoahwRRFUciQA/o.jpg,False,https://www.yelp.com/biz/h%C3%B4tel-d-strasbourg?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,1,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.0,,[],,,+33388151367,+33 3 88 15 13 67,568.5472521365498,48.587995329404,7.74739991396705,15 rue du Fossé des 13,,,Strasbourg,67000,FR,67,"['15 rue du Fossé des 13', '67000 Strasbourg', 'France']"
164,G430LJPWOymty7vQ_yOePg,relais-du-silence-saint-hippolyte,Relais du Silence,https://s3-media1.fl.yelpcdn.com/bphoto/DPpPtu29go8opAJQow7EEQ/o.jpg,False,https://www.yelp.com/biz/relais-du-silence-saint-hippolyte?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,1,"[{'alias': 'hotels', 'title': 'Hotels'}]",5.0,,[],,,+33389730009,+33 3 89 73 00 09,2962.38054175127,48.2332687,7.3681798,16 route des Vins,,,Saint-Hippolyte,68590,FR,68,"['16 route des Vins', '68590 Saint-Hippolyte', 'France']"
165,PALZxvF_XXdQIZ0bgKuA_g,hotel-des-berges-illhaeusern,Hotel des Berges,https://s3-media3.fl.yelpcdn.com/bphoto/W3UVX_1pqwAcinzhK3cz3Q/o.jpg,False,https://www.yelp.com/biz/hotel-des-berges-illhaeusern?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.5,,[],€€€€,,+33389718787,+33 3 89 71 87 87,9831.28592016207,48.18375,7.43293,4 Rue Collonges Au Mont D'or,,,Illhaeusern,68970,FR,68,"[""4 Rue Collonges Au Mont D'or"", '68970 Illhaeusern', 'France']"
166,lR4SdJq8ZwvBL4giH9hTug,a-la-vignette-saint-hippolyte,A La Vignette,https://s3-media1.fl.yelpcdn.com/bphoto/nBdBnqS1fOTtj46cI4HWhw/o.jpg,False,https://www.yelp.com/biz/a-la-vignette-saint-hippolyte?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3,"[{'alias': 'hotels', 'title': 'Hotels'}, {'alias': 'alsatian', 'title': 'Alsatian'}]",5.0,,[],,,+33389730017,+33 3 89 73 00 17,2517.653209911123,48.23302,7.367535,66 Route du Vin,,,Saint-Hippolyte,68590,FR,68,"['66 Route du Vin', '68590 Saint-Hippolyte', 'France']"
167,w-TmtHi0H6r5o5WqZ9S80Q,le-parc-saint-hippolyte,Le Parc,https://s3-media1.fl.yelpcdn.com/bphoto/r5QUEfz77tYZ42y1JAhT3A/o.jpg,False,https://www.yelp.com/biz/le-parc-saint-hippolyte?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,2,"[{'alias': 'hotels', 'title': 'Hotels'}]",5.0,,[],€€€€,,+33389730006,+33 3 89 73 00 06,2482.403463449483,48.232004,7.365017,6 rue du Parc,,,Saint-Hippolyte,68590,FR,68,"['6 rue du Parc', '68590 Saint-Hippolyte', 'France']"
168,W7jgrbVe4ygiFGS3Rm43Lg,sci-frankenbourg-vancelle-village-la-2,Sci Frankenbourg,https://s3-media3.fl.yelpcdn.com/bphoto/VSzuoNaKwi9wodSfLR-EsA/o.jpg,False,https://www.yelp.com/biz/sci-frankenbourg-vancelle-village-la-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4,"[{'alias': 'hotels', 'title': 'Hotels'}]",5.0,,[],€€€,,+33388579390,+33 3 88 57 93 90,4879.379683925466,48.28353,7.30272,13 Rue Gén De Gaulle,,,Vancelle Village (La),67730,FR,67,"['13 Rue Gén De Gaulle', '67730 Vancelle Village (La)', 'France']"
169,7jotSZKTfsst2o2vEz-Piw,hotel-restaurant-jenny-kintzheim-3,Hotel Restaurant Jenny,https://s3-media2.fl.yelpcdn.com/bphoto/4PAIOGVlS_Er8t2oJKM4sA/o.jpg,False,https://www.yelp.com/biz/hotel-restaurant-jenny-kintzheim-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,1,"[{'alias': 'restaurants', 'title': 'Restaurants'}, {'alias': 'hotels', 'title': 'Hotels'}]",5.0,,[],€€€,,+33388821706,+33 3 88 82 17 06,3801.158571303168,48.25471,7.39512,39 rue de la Liberté,,,Kintzheim,67600,FR,67,"['39 rue de la Liberté', '67600 Kintzheim', 'France']"
170,t_an1npXK9br7tPhWJ37tA,hôtel-restaurant-chez-norbert-bergheim-3,Hôtel Restaurant Chez Norbert,https://s3-media2.fl.yelpcdn.com/bphoto/TW13P1rVxpGYiQpT_kJ2fQ/o.jpg,False,https://www.yelp.com/biz/h%C3%B4tel-restaurant-chez-norbert-bergheim-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,2,"[{'alias': 'hotels', 'title': 'Hotels'}, {'alias': 'french', 'title': 'French'}]",3.0,,[],,,+33966863989,+33 9 66 86 39 89,5110.632260810975,48.2053792,7.3632388,9 Grand'Rue,,,Bergheim,68750,FR,68,"[""9 Grand'Rue"", '68750 Bergheim', 'France']"
171,IV-62QCS-Dv3z3Y11_gdzQ,resto-au-cheval-blanc-ribeauvillé,Resto au Cheval Blanc,https://s3-media1.fl.yelpcdn.com/bphoto/sJ_04n9DT_SYAzzqgSCAbg/o.jpg,False,https://www.yelp.com/biz/resto-au-cheval-blanc-ribeauvill%C3%A9?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5,"[{'alias': 'gourmet', 'title': 'Specialty Food'}, {'alias': 'hotels', 'title': 'Hotels'}]",4.5,,[],€€€€,,+33389736138,+33 3 89 73 61 38,6327.47316024231,48.1965762,7.3133059,122 grand rue,,,Ribeauvillé,68150,FR,68,"['122 grand rue', '68150 Ribeauvillé', 'France']"
172,aoz2KXtf8fuQ3qxFfjlsbA,hôtel-du-mouton-ribeauville-3,Hôtel du Mouton,,False,https://www.yelp.com/biz/h%C3%B4tel-du-mouton-ribeauville-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.0,,[],€€,,+33389736011,+33 3 89 73 60 11,6294.103392978196,48.1961023,7.3165408,5 Place Sinne,,,Ribeauville,68150,FR,68,"['5 Place Sinne', '68150 Ribeauville', 'France']"
173,CYp4Ac5bf-O7-hGad7K_gQ,auberge-ramstein-scherwiller,Auberge Ramstein,https://s3-media1.fl.yelpcdn.com/bphoto/d97sqVxie__csNQ_G2nfyg/o.jpg,False,https://www.yelp.com/biz/auberge-ramstein-scherwiller?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.5,,[],€€€,,+33388821700,+33 3 88 82 17 00,7521.901737810771,48.2912162,7.4244655,1 rue du Riesling,,,Scherwiller,67750,FR,67,"['1 rue du Riesling', '67750 Scherwiller', 'France']"
174,xUuJqXplfzKn4FDEcpsKNA,hôtel-restaurant-au-lion-ribeauvillé-2,Hôtel Restaurant Au Lion,https://s3-media3.fl.yelpcdn.com/bphoto/ETUQFRXyEPWtOWFKxQfR-Q/o.jpg,False,https://www.yelp.com/biz/h%C3%B4tel-restaurant-au-lion-ribeauvill%C3%A9-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,1,"[{'alias': 'hotels', 'title': 'Hotels'}, {'alias': 'french', 'title': 'French'}]",2.0,,[],€€,,+33389736769,+33 3 89 73 67 69,6292.021444062896,48.19603,7.3168,6 Place de la Sinne,,,Ribeauvillé,68150,FR,68,"['6 Place de la Sinne', '68150 Ribeauvillé', 'France']"
175,X_RQQvYKO5etuOV62jWD_A,au-fief-du-château-orschwiller-3,Au Fief du Château,https://s3-media2.fl.yelpcdn.com/bphoto/EigpC_sWYuUTShzoaMK_2Q/o.jpg,False,https://www.yelp.com/biz/au-fief-du-ch%C3%A2teau-orschwiller-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,2,"[{'alias': 'hotels', 'title': 'Hotels'}, {'alias': 'alsatian', 'title': 'Alsatian'}]",3.0,,[],€€,,+33388825625,+33 3 88 82 56 25,2971.5342771004835,48.241157,7.382441,20 Grand'rue,,,Orschwiller,67600,FR,67,"[""20 Grand'rue"", '67600 Orschwiller', 'France']"
176,DGVL_r2u35WC2qdukQK8kg,hôtel-le-ménestrel-ribeauville-4,Hôtel Le Ménestrel,,False,https://www.yelp.com/biz/h%C3%B4tel-le-m%C3%A9nestrel-ribeauville-4?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,1,"[{'alias': 'hotels', 'title': 'Hotels'}]",1.0,,[],,,+33389738052,+33 3 89 73 80 52,6945.522094710328,48.18847,7.325,27 ave Gén de Gaulle,,,Ribeauville,68150,FR,68,"['27 ave Gén de Gaulle', '68150 Ribeauville', 'France']"
177,_m5F6kggg_KRESD1IrZkTQ,auberge-frankenbourg-la-vancelle,Auberge Frankenbourg,https://s3-media1.fl.yelpcdn.com/bphoto/EnE1HJSpkNuIMZhyEoel4w/o.jpg,False,https://www.yelp.com/biz/auberge-frankenbourg-la-vancelle?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,8,"[{'alias': 'french', 'title': 'French'}, {'alias': 'hotels', 'title': 'Hotels'}]",4.0,,[],,,+33388579390,+33 3 88 57 93 90,7056.391072914681,48.28295,7.263267,13 Route du Général de Gaulle,,,La Vancelle,67730,FR,67,"['13 Route du Général de Gaulle', '67730 La Vancelle', 'France']"
178,O8r1pDmKsvg2IStK8s1a5g,le-verger-des-châteaux-dieffenthal,Le Verger des Châteaux,https://s3-media1.fl.yelpcdn.com/bphoto/tgzK5e6wavEqAI64P5lNkg/o.jpg,False,https://www.yelp.com/biz/le-verger-des-ch%C3%A2teaux-dieffenthal?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,2,"[{'alias': 'hotels', 'title': 'Hotels'}, {'alias': 'french', 'title': 'French'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,,[],,,+33388924913,+33 3 88 92 49 13,8427.195238942058,48.30669346,7.41922714,2 Route Romaine,,,Dieffenthal,67650,FR,67,"['2 Route Romaine', '67650 Dieffenthal', 'France']"
179,0H7pUuo3g9QXDnYk0nXA1Q,hôtel-le-clos-saint-vincent-ribeauvillé,Hôtel le Clos Saint-Vincent,https://s3-media4.fl.yelpcdn.com/bphoto/3r2QcsgeL2vaCPJ6XCiC2A/o.jpg,False,https://www.yelp.com/biz/h%C3%B4tel-le-clos-saint-vincent-ribeauvill%C3%A9?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,1,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.0,,[],,,+33389736765,+33 3 89 73 67 65,5746.852797944041,48.199542,7.324981,1 lieu-dit Spiegel,,,Ribeauvillé,68150,FR,68,"['1 lieu-dit Spiegel', '68150 Ribeauvillé', 'France']"
180,Gwgc0tswmcs3pknC9nwnWw,le-melkerhof-thannenkirch-2,Le Melkerhof,https://s3-media4.fl.yelpcdn.com/bphoto/De0_zFj9pzglhlqV1mu81Q/o.jpg,False,https://www.yelp.com/biz/le-melkerhof-thannenkirch-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5,"[{'alias': 'hotels', 'title': 'Hotels'}, {'alias': 'french', 'title': 'French'}]",5.0,,[],€,,+33389731309,+33 3 89 73 13 09,4349.905251247892,48.230986,7.292687,Lieux-dit du Melkerhof,,,Thannenkirch,68590,FR,68,"['Lieux-dit du Melkerhof', '68590 Thannenkirch', 'France']"
181,6T05YWjLlX-KSu4u2a2_cw,au-touring-hôtel-restaurant-thannenkirch-3,Au Touring Hôtel Restaurant,,False,https://www.yelp.com/biz/au-touring-h%C3%B4tel-restaurant-thannenkirch-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,2,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.0,,[],€€,,+33389731001,+33 3 89 73 10 01,3760.2931010094626,48.2306537,7.3022878,2 Rue Rodern,,,Thannenkirch,68590,FR,68,"['2 Rue Rodern', '68590 Thannenkirch', 'France']"
182,yhhor7N2bZL82Pkl2bmrhQ,hotel-haut-koenigsbourg-thannenkirch-2,Hotel Haut Koenigsbourg,,False,https://www.yelp.com/biz/hotel-haut-koenigsbourg-thannenkirch-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,2,"[{'alias': 'hotelstravel', 'title': 'Hotels & Travel'}]",5.0,,[],,,+33389227646,+33 3 89 22 76 46,3707.8598880315853,48.2316,7.3022,9 Rue Rodern,,,Thannenkirch,68590,FR,68,"['9 Rue Rodern', '68590 Thannenkirch', 'France']"
183,j7hUZ2XpSdNAi_Q27pgmvw,la-cour-du-bailli-bergheim-2,La Cour du Bailli,https://s3-media4.fl.yelpcdn.com/bphoto/B2hE6ft21ksFwjY2U19Jzw/o.jpg,False,https://www.yelp.com/biz/la-cour-du-bailli-bergheim-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,2,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.5,,[],€€€,,+33389737346,+33 3 89 73 73 46,5009.3777442904775,48.20567,7.35944,57 Grand rue,,,Bergheim,68750,FR,68,"['57 Grand rue', '68750 Bergheim', 'France']"
184,pg1OcXVOsTASxeX4C2LeFA,hôtel-le-colombier-colmar-2,Hôtel Le Colombier,https://s3-media1.fl.yelpcdn.com/bphoto/Z2e58-uVmFv9ScVQIps5Zw/o.jpg,False,https://www.yelp.com/biz/h%C3%B4tel-le-colombier-colmar-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,8,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.5,,[],€€€,,+33389239600,+33 3 89 23 96 00,253.09192986392642,48.07378,7.35819,7 rue Turenne,,,Colmar,68000,FR,68,"['7 rue Turenne', '68000 Colmar', 'France']"
185,ThOQFc8osKhMGOVO2gVlXg,saint-martin-colmar,Saint-Martin,https://s3-media1.fl.yelpcdn.com/bphoto/BYUc9n7ggcIdX-0loln9Ow/o.jpg,False,https://www.yelp.com/biz/saint-martin-colmar?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,6,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.0,,[],€€,,+33389241151,+33 3 89 24 11 51,137.77576287154895,48.0764219,7.3593142,38 Grand'Rue,,,Colmar,68000,FR,68,"[""38 Grand'Rue"", '68000 Colmar', 'France']"
186,2h6_cARJrE3WS5b2-rxNSA,hôtel-le-marechal-colmar-4,Hôtel le Marechal,https://s3-media3.fl.yelpcdn.com/bphoto/deKJLjO8x2Ba7PhQ9dIpuA/o.jpg,False,https://www.yelp.com/biz/h%C3%B4tel-le-marechal-colmar-4?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.0,,[],€€€,,+33389416032,+33 3 89 41 60 32,290.3261689204608,48.07374,7.35673,4/6 place des Six Montagnes Noires,,,Colmar,68000,FR,68,"['4/6 place des Six Montagnes Noires', '68000 Colmar', 'France']"
187,-X9n2_-yPEDqzybwxCC-VA,hotel-mercure-champ-de-mars-colmar,Hotel Mercure Champ de Mars,https://s3-media1.fl.yelpcdn.com/bphoto/Q58zJ6GSrUuJIYDtbEDybw/o.jpg,False,https://www.yelp.com/biz/hotel-mercure-champ-de-mars-colmar?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,8,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.0,,[],€€,,+33389215959,+33 3 89 21 59 59,303.57628458550874,48.0754488,7.353557,2 Avenue Marne,avenue de la république,,Colmar,68000,FR,68,"['2 Avenue Marne', 'avenue de la république', '68000 Colmar', 'France']"
188,DAOCPeMdLCS2UWYldz759w,james-boutique-hôtel-colmar-2,James Boutique Hôtel,https://s3-media1.fl.yelpcdn.com/bphoto/NhCVZR9CWcLWmHjXtGOeiA/o.jpg,False,https://www.yelp.com/biz/james-boutique-h%C3%B4tel-colmar-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4,"[{'alias': 'hotels', 'title': 'Hotels'}]",5.0,,[],,,+33389219370,+33 3 89 21 93 70,627.1824300477373,48.0793513,7.364207,15 rue Saint-Eloi,,,Colmar,68000,FR,68,"['15 rue Saint-Eloi', '68000 Colmar', 'France']"
189,84gnZYfBDRCjS2eyYMgBeQ,best-western-grand-hôtel-bristol-colmar-3,Best Western Grand Hôtel Bristol,https://s3-media2.fl.yelpcdn.com/bphoto/eOW5WZDZgQ9FmFPG4EGCkg/o.jpg,False,https://www.yelp.com/biz/best-western-grand-h%C3%B4tel-bristol-colmar-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5,"[{'alias': 'hotels', 'title': 'Hotels'}, {'alias': 'french', 'title': 'French'}]",4.0,,[],€€€,,+33389235959,+33 3 89 23 59 59,674.9948486478346,48.074765,7.348663,7 Place de la Gare,,,Colmar,68000,FR,68,"['7 Place de la Gare', '68000 Colmar', 'France']"
